symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period,MAE,MSE,RMSE,R2,MAPE,Date,ARIMA_Forecast,RNN_Forecast,Symbol
,,,,,,,,,,2024-11-29,181.22603419708577,,DLR
,,,,,,,,,,2024-12-02,181.226681675681,,DLR
,,,,,,,,,,2024-12-03,181.2267661892252,,DLR
,,,,,,,,,,2024-12-04,181.22670313358245,,DLR
,,,,,,,,,,2024-12-05,181.2265797723218,,DLR
,,,,,,,,,,2024-12-06,181.2267087631384,,DLR
,,,,,,,,,,2024-12-09,181.22667840182504,,DLR
,,,,,,,,,,2024-12-10,181.22666682256605,,DLR
,,,,,,,,,,2024-12-11,181.2266618575106,,DLR
,,,,,,,,,,2024-12-12,181.22667854615463,,DLR
,,,,,,,,,,2024-12-13,181.22666898274724,,DLR
,,,,,,,,,,2024-12-16,181.22666969812192,,DLR
,,,,,,,,,,2024-12-17,181.2266701522341,,DLR
,,,,,,,,,,2024-12-18,181.22667164360624,,DLR
,,,,,,,,,,2024-12-19,181.22666997549385,,DLR
,,,,,,,,,,2024-11-08,29.48997250314581,,NWSA
,,,,,,,,,,2024-11-11,29.566162730566937,,NWSA
,,,,,,,,,,2024-11-12,29.555237578608068,,NWSA
,,,,,,,,,,2024-11-13,29.585557548683965,,NWSA
,,,,,,,,,,2024-11-14,29.577063011497405,,NWSA
,,,,,,,,,,2024-11-15,29.58424214147833,,NWSA
,,,,,,,,,,2024-11-18,29.581066593989924,,NWSA
,,,,,,,,,,2024-11-19,29.584104160534604,,NWSA
,,,,,,,,,,2024-11-20,29.582841658377024,,NWSA
,,,,,,,,,,2024-11-21,29.58367695163368,,NWSA
,,,,,,,,,,2024-11-22,29.58319304599201,,NWSA
,,,,,,,,,,2024-11-25,29.583532166777783,,NWSA
,,,,,,,,,,2024-11-26,29.583363661302545,,NWSA
,,,,,,,,,,2024-11-27,29.583468818647606,,NWSA
,,,,,,,,,,2024-11-28,29.583404270842514,,NWSA
,,,,,,,,,,2024-11-29,29.58344450421732,,NWSA
,,,,,,,,,,2024-12-02,29.583422620195982,,NWSA
,,,,,,,,,,2024-12-03,29.583436079175733,,NWSA
,,,,,,,,,,2024-12-04,29.583427821838992,,NWSA
,,,,,,,,,,2024-12-05,29.58343275582718,,NWSA
,,,,,,,,,,2024-12-06,29.58342993996897,,NWSA
,,,,,,,,,,2024-12-09,29.58343165950236,,NWSA
,,,,,,,,,,2024-12-10,29.58343061665727,,NWSA
,,,,,,,,,,2024-12-11,29.58343123249538,,NWSA
,,,,,,,,,,2024-12-12,29.583430872026,,NWSA
,,,,,,,,,,2024-12-13,29.583431090737086,,NWSA
,,,,,,,,,,2024-12-16,29.583430959362463,,NWSA
,,,,,,,,,,2024-12-17,29.58343103691877,,NWSA
,,,,,,,,,,2024-12-18,29.58343099094865,,NWSA
,,,,,,,,,,2024-12-19,29.58343101867834,,NWSA
,,,,,,,,,,2024-11-08,299.4202824894863,,MCD
,,,,,,,,,,2024-11-11,298.8584767594496,,MCD
,,,,,,,,,,2024-11-12,299.1004440336151,,MCD
,,,,,,,,,,2024-11-13,299.21537357875565,,MCD
,,,,,,,,,,2024-11-14,298.88527972530846,,MCD
,,,,,,,,,,2024-11-15,298.817912569277,,MCD
,,,,,,,,,,2024-11-18,298.87640760474915,,MCD
,,,,,,,,,,2024-11-19,298.8657975395435,,MCD
,,,,,,,,,,2024-11-20,298.8437248262213,,MCD
,,,,,,,,,,2024-11-21,298.8672831072896,,MCD
,,,,,,,,,,2024-11-22,298.8758292202801,,MCD
,,,,,,,,,,2024-11-25,298.8705802311159,,MCD
,,,,,,,,,,2024-11-26,298.8702045643632,,MCD
,,,,,,,,,,2024-11-27,298.8728712885801,,MCD
,,,,,,,,,,2024-11-28,298.8713772366114,,MCD
,,,,,,,,,,2024-11-29,298.8704166510578,,MCD
,,,,,,,,,,2024-12-02,298.8708188444256,,MCD
,,,,,,,,,,2024-12-03,298.8709826002717,,MCD
,,,,,,,,,,2024-12-04,298.87071565506983,,MCD
,,,,,,,,,,2024-12-05,298.8707900232421,,MCD
,,,,,,,,,,2024-12-06,298.8708878117349,,MCD
,,,,,,,,,,2024-12-09,298.870863572885,,MCD
,,,,,,,,,,2024-12-10,298.87083781086136,,MCD
,,,,,,,,,,2024-12-11,298.8708613015747,,MCD
,,,,,,,,,,2024-12-12,298.8708599938583,,MCD
,,,,,,,,,,2024-12-13,298.8708509052207,,MCD
,,,,,,,,,,2024-12-16,298.87085161533673,,MCD
,,,,,,,,,,2024-12-17,298.87085474276125,,MCD
,,,,,,,,,,2024-12-18,298.8708529137277,,MCD
,,,,,,,,,,2024-12-19,298.87085258622113,,MCD
,,,,,,,,,,2024-11-08,149.74858422145292,,TGT
,,,,,,,,,,2024-11-11,149.71323882068984,,TGT
,,,,,,,,,,2024-11-12,149.84891060830034,,TGT
,,,,,,,,,,2024-11-13,149.73155635942916,,TGT
,,,,,,,,,,2024-11-14,149.76371387216722,,TGT
,,,,,,,,,,2024-11-15,149.76651452872846,,TGT
,,,,,,,,,,2024-11-18,149.76791865343628,,TGT
,,,,,,,,,,2024-11-19,149.76300640969487,,TGT
,,,,,,,,,,2024-11-20,149.7667784484029,,TGT
,,,,,,,,,,2024-11-21,149.7658928890581,,TGT
,,,,,,,,,,2024-11-22,149.7657498205124,,TGT
,,,,,,,,,,2024-11-25,149.76569067822527,,TGT
,,,,,,,,,,2024-11-26,149.7658664180963,,TGT
,,,,,,,,,,2024-11-27,149.7657463371956,,TGT
,,,,,,,,,,2024-11-28,149.7657696318731,,TGT
,,,,,,,,,,2024-11-29,149.76577574475647,,TGT
,,,,,,,,,,2024-12-02,149.7657782694855,,TGT
,,,,,,,,,,2024-12-03,149.76577205384834,,TGT
,,,,,,,,,,2024-12-04,149.76577583519804,,TGT
,,,,,,,,,,2024-12-05,149.76577526388408,,TGT
,,,,,,,,,,2024-12-06,149.76577502632327,,TGT
,,,,,,,,,,2024-12-09,149.76577491964838,,TGT
,,,,,,,,,,2024-12-10,149.76577513706272,,TGT
,,,,,,,,,,2024-12-11,149.76577501945667,,TGT
,,,,,,,,,,2024-12-12,149.76577503182838,,TGT
,,,,,,,,,,2024-12-13,149.76577504049442,,TGT
,,,,,,,,,,2024-12-16,149.76577504491294,,TGT
,,,,,,,,,,2024-12-17,149.76577503739009,,TGT
,,,,,,,,,,2024-12-18,149.76577504099566,,TGT
,,,,,,,,,,2024-12-19,149.7657750407971,,TGT
,,,,,,,,,,2024-11-08,148.56570389126287,,STLD
,,,,,,,,,,2024-11-11,148.87406485173068,,STLD
,,,,,,,,,,2024-11-12,147.99736736876605,,STLD
,,,,,,,,,,2024-11-13,148.29504084147558,,STLD
,,,,,,,,,,2024-11-14,148.24954384142163,,STLD
,,,,,,,,,,2024-11-15,148.2578142828877,,STLD
,,,,,,,,,,2024-11-18,148.22691155864325,,STLD
,,,,,,,,,,2024-11-19,148.2686863498653,,STLD
,,,,,,,,,,2024-11-20,148.25415551261912,,STLD
,,,,,,,,,,2024-11-21,148.25711971901225,,STLD
,,,,,,,,,,2024-11-22,148.25598431367771,,STLD
,,,,,,,,,,2024-11-25,148.2581264446008,,STLD
,,,,,,,,,,2024-11-26,148.25609695172744,,STLD
,,,,,,,,,,2024-11-27,148.25682849397177,,STLD
,,,,,,,,,,2024-11-28,148.25664097276172,,STLD
,,,,,,,,,,2024-11-29,148.25674076911486,,STLD
,,,,,,,,,,2024-12-02,148.25660955717763,,STLD
,,,,,,,,,,2024-12-03,148.25671015430544,,STLD
,,,,,,,,,,2024-12-04,148.25667238167995,,STLD
,,,,,,,,,,2024-12-05,148.2566841558205,,STLD
,,,,,,,,,,2024-12-06,148.256676849999,,STLD
,,,,,,,,,,2024-12-09,148.2566844454045,,STLD
,,,,,,,,,,2024-12-10,148.25667936279194,,STLD
,,,,,,,,,,2024-12-11,148.25668135769564,,STLD
,,,,,,,,,,2024-12-12,148.25668062469276,,STLD
,,,,,,,,,,2024-12-13,148.25668110960035,,STLD
,,,,,,,,,,2024-12-16,148.2566806823321,,STLD
,,,,,,,,,,2024-12-17,148.25668094369,,STLD
,,,,,,,,,,2024-12-18,148.25668083619962,,STLD
,,,,,,,,,,2024-12-19,148.25668088127568,,STLD
,,,,,,,,,,2024-11-08,30.312917534601805,,CNP
,,,,,,,,,,2024-11-11,30.26861464015606,,CNP
,,,,,,,,,,2024-11-12,30.31239734472851,,CNP
,,,,,,,,,,2024-11-13,30.28120465990239,,CNP
,,,,,,,,,,2024-11-14,30.22862378952101,,CNP
,,,,,,,,,,2024-11-15,30.23626931770455,,CNP
,,,,,,,,,,2024-11-18,30.2389041659874,,CNP
,,,,,,,,,,2024-11-19,30.235836481557307,,CNP
,,,,,,,,,,2024-11-20,30.23819197679404,,CNP
,,,,,,,,,,2024-11-21,30.24086896181939,,CNP
,,,,,,,,,,2024-11-22,30.240246730282795,,CNP
,,,,,,,,,,2024-11-25,30.240122522455355,,CNP
,,,,,,,,,,2024-11-26,30.24031948667973,,CNP
,,,,,,,,,,2024-11-27,30.240154870078293,,CNP
,,,,,,,,,,2024-11-28,30.240021503207743,,CNP
,,,,,,,,,,2024-11-29,30.240066987264903,,CNP
,,,,,,,,,,2024-12-02,30.24007108966308,,CNP
,,,,,,,,,,2024-12-03,30.24005918747339,,CNP
,,,,,,,,,,2024-12-04,30.240070177327784,,CNP
,,,,,,,,,,2024-12-05,30.240076601172994,,CNP
